"X","camp_address_1","camp_zip","session_date_start","session_date_end","total.duration","lat","long","session_id","session_size","session_cost","session_categories","NBHD_Name"
1808,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41762"," ",190,"offersBeforeAfterCare,sports,scholarshipsAvailable","Lowry Field"
1809,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41763"," ",190,"academic,stem,scholarshipsAvailable,offersBeforeAfterCare","Lowry Field"
1810,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41764"," ",190,"scholarshipsAvailable,academic,arts,offersBeforeAfterCare","Lowry Field"
1811,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41765"," ",190,"sports,offersBeforeAfterCare,scholarshipsAvailable,academic","Lowry Field"
1812,"350 Quebec Street","80230","7/22/2019","7/26/2019",32.5,39.7220097,-104.9028408,"41766"," ",330,"stem,academic,offersBeforeAfterCare,scholarshipsAvailable","Lowry Field"
1813,"350 Quebec Street","80230","7/22/2019","7/26/2019",32.5,39.7220097,-104.9028408,"41767"," ",330,"offersBeforeAfterCare,scholarshipsAvailable,sports","Lowry Field"
1814,"350 Quebec Street","80230","7/22/2019","7/26/2019",32.5,39.7220097,-104.9028408,"41768"," ",330,"sports,scholarshipsAvailable,offersBeforeAfterCare","Lowry Field"
1815,"350 Quebec Street","80230","7/22/2019","7/26/2019",32.5,39.7220097,-104.9028408,"41769"," ",330,"academic,offersBeforeAfterCare,scholarshipsAvailable","Lowry Field"
1816,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41770"," ",190,"sports,offersBeforeAfterCare,scholarshipsAvailable","Lowry Field"
1817,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41771"," ",190,"offersBeforeAfterCare,scholarshipsAvailable,academic,stem","Lowry Field"
1818,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41772"," ",190,"scholarshipsAvailable,offersBeforeAfterCare,sports","Lowry Field"
1819,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41773"," ",190,"stem,offersBeforeAfterCare,academic,scholarshipsAvailable","Lowry Field"
1820,"350 Quebec Street","80230","6/3/2019","6/7/2019",32.5,39.7220097,-104.9028408,"41774"," ",330,"academic,cooking,offersBeforeAfterCare,arts,sports,scholarshipsAvailable","Lowry Field"
1821,"350 Quebec Street","80230","6/10/2019","6/14/2019",32.5,39.7220097,-104.9028408,"41775"," ",330,"arts,cooking,academic,sports,scholarshipsAvailable,offersBeforeAfterCare","Lowry Field"
1822,"350 Quebec Street","80230","6/17/2019","6/21/2019",32.5,39.7220097,-104.9028408,"41776"," ",330,"scholarshipsAvailable,arts,offersBeforeAfterCare,cooking,academic,sports","Lowry Field"
1823,"350 Quebec Street","80230","6/24/2019","6/28/2019",32.5,39.7220097,-104.9028408,"41777"," ",330,"cooking,sports,offersBeforeAfterCare,scholarshipsAvailable,arts,academic","Lowry Field"
1824,"350 Quebec Street","80230","7/8/2019","7/12/2019",32.5,39.7220097,-104.9028408,"41778"," ",330,"cooking,scholarshipsAvailable,arts,sports,offersBeforeAfterCare,academic","Lowry Field"
1825,"350 Quebec Street","80230","7/15/2019","7/19/2019",32.5,39.7220097,-104.9028408,"41779"," ",330,"academic,offersBeforeAfterCare,scholarshipsAvailable,sports,arts,cooking","Lowry Field"
1826,"350 Quebec Street","80230","7/22/2019","7/26/2019",32.5,39.7220097,-104.9028408,"41780"," ",330,"scholarshipsAvailable,academic,arts,cooking,offersBeforeAfterCare,sports","Lowry Field"
1827,"350 Quebec Street","80230","6/3/2019","6/7/2019",15,39.7220097,-104.9028408,"41781"," ",190,"arts,sports,cooking,offersBeforeAfterCare,scholarshipsAvailable,academic","Lowry Field"
1828,"350 Quebec Street","80230","6/10/2019","6/14/2019",15,39.7220097,-104.9028408,"41782"," ",190,"scholarshipsAvailable,cooking,sports,arts,offersBeforeAfterCare,academic","Lowry Field"
1829,"350 Quebec Street","80230","6/17/2019","6/21/2019",15,39.7220097,-104.9028408,"41783"," ",190,"scholarshipsAvailable,arts,academic,sports,cooking,offersBeforeAfterCare","Lowry Field"
1830,"350 Quebec Street","80230","6/24/2019","6/28/2019",15,39.7220097,-104.9028408,"41784"," ",190,"sports,arts,academic,offersBeforeAfterCare,cooking,scholarshipsAvailable","Lowry Field"
1831,"350 Quebec Street","80230","7/8/2019","7/12/2019",15,39.7220097,-104.9028408,"41785"," ",190,"sports,cooking,offersBeforeAfterCare,scholarshipsAvailable,arts,academic","Lowry Field"
1832,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41786"," ",190,"offersBeforeAfterCare,cooking,scholarshipsAvailable,arts,academic,sports","Lowry Field"
1833,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41787"," ",190,"arts,scholarshipsAvailable,academic,cooking,offersBeforeAfterCare,sports","Lowry Field"
1834,"350 Quebec Street","80230","6/3/2019","6/7/2019",15,39.7220097,-104.9028408,"41788"," ",190,"academic,cooking,arts,offersBeforeAfterCare,sports,scholarshipsAvailable","Lowry Field"
1835,"350 Quebec Street","80230","6/10/2019","6/14/2019",15,39.7220097,-104.9028408,"41789"," ",190,"sports,offersBeforeAfterCare,academic,arts,cooking,scholarshipsAvailable","Lowry Field"
1836,"350 Quebec Street","80230","6/17/2019","6/21/2019",15,39.7220097,-104.9028408,"41790"," ",190,"cooking,offersBeforeAfterCare,scholarshipsAvailable,academic,sports,arts","Lowry Field"
1837,"350 Quebec Street","80230","6/24/2019","6/28/2019",15,39.7220097,-104.9028408,"41791"," ",190,"arts,academic,scholarshipsAvailable,offersBeforeAfterCare,sports,cooking","Lowry Field"
1838,"350 Quebec Street","80230","7/8/2019","7/12/2019",15,39.7220097,-104.9028408,"41792"," ",190,"cooking,offersBeforeAfterCare,arts,scholarshipsAvailable,sports,academic","Lowry Field"
1839,"350 Quebec Street","80230","7/15/2019","7/19/2019",15,39.7220097,-104.9028408,"41793"," ",190,"offersBeforeAfterCare,academic,arts,sports,scholarshipsAvailable,cooking","Lowry Field"
1840,"350 Quebec Street","80230","7/22/2019","7/26/2019",15,39.7220097,-104.9028408,"41794"," ",190,"arts,cooking,scholarshipsAvailable,sports,academic,offersBeforeAfterCare","Lowry Field"
1841,"8411 154th Ave NE","98052","6/3/2019","6/7/2019",15,39.6253404,-104.8931518,"41795"," ",349,"academic,stem","Hampden South"
1842,"8411 154th Ave NE","98052","6/17/2019","6/21/2019",15,39.6253404,-104.8931518,"41796"," ",349,"academic,stem","Hampden South"
1843,"8411 154th Ave NE","98052","6/17/2019","6/21/2019",15,39.6253404,-104.8931518,"41797"," ",319,"stem,academic","Hampden South"
1844,"8411 154th Ave NE","98052","6/24/2019","6/28/2019",15,39.6253404,-104.8931518,"41798"," ",349,"stem,academic","Hampden South"
1845,"8411 154th Ave NE","98052","7/8/2019","7/12/2019",15,39.6253404,-104.8931518,"41799"," ",319,"academic,stem","Hampden South"
1846,"8411 154th Ave NE","98052","7/8/2019","7/12/2019",15,39.6253404,-104.8931518,"41800"," ",319,"stem,academic","Hampden South"
1847,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",15,39.6253404,-104.8931518,"41801"," ",319,"academic,stem","Hampden South"
1848,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",15,39.6253404,-104.8931518,"41802"," ",349,"academic,stem","Hampden South"
1849,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6253404,-104.8931518,"41803"," ",349,"academic,stem","Hampden South"
1850,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6253404,-104.8931518,"41804"," ",319,"academic,stem","Hampden South"
1851,"8411 154th Ave NE","98052","8/5/2019","8/9/2019",15,39.6253404,-104.8931518,"41805"," ",319,"academic,stem","Hampden South"
1852,"8411 154th Ave NE","98052","6/3/2019","6/7/2019",15,39.7812999,-105.051012,"41806"," ",319,"stem,academic","Berkeley"
1853,"8411 154th Ave NE","98052","6/3/2019","6/7/2019",15,39.7812999,-105.051012,"41807"," ",349,"stem,academic","Berkeley"
1854,"8411 154th Ave NE","98052","6/10/2019","6/14/2019",15,39.7812999,-105.051012,"41808"," ",319,"stem,academic","Berkeley"
1855,"8411 154th Ave NE","98052","6/10/2019","6/14/2019",15,39.7812999,-105.051012,"41809"," ",349,"academic,stem","Berkeley"
1856,"8411 154th Ave NE","98052","6/24/2019","6/28/2019",15,39.7812999,-105.051012,"41810"," ",349,"stem,academic","Berkeley"
1857,"8411 154th Ave NE","98052","6/24/2019","6/28/2019",15,39.7812999,-105.051012,"41811"," ",319,"stem,academic","Berkeley"
1858,"8411 154th Ave NE","98052","7/8/2019","7/12/2019",15,39.7812999,-105.051012,"41812"," ",349,"academic,stem","Berkeley"
1859,"8411 154th Ave NE","98052","7/8/2019","7/12/2019",15,39.7812999,-105.051012,"41813"," ",319,"stem,academic","Berkeley"
1860,"8411 154th Ave NE","98052","7/22/2019","7/26/2019",15,39.7812999,-105.051012,"41814"," ",349,"academic,stem","Berkeley"
1861,"8411 154th Ave NE","98052","7/22/2019","7/26/2019",15,39.7812999,-105.051012,"41815"," ",349,"stem,academic","Berkeley"
1862,"8411 154th Ave NE","98052","8/5/2019","8/9/2019",15,39.7812999,-105.051012,"41816"," ",319,"academic,stem","Berkeley"
1863,"8411 154th Ave NE","98052","8/5/2019","8/9/2019",15,39.7812999,-105.051012,"41817"," ",319,"academic,stem","Berkeley"
1864,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",15,39.6790166,-104.9602454,"41818"," ",349,"stem,academic","University"
1865,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",35,39.6790166,-104.9602454,"41819"," ",579,"academic,stem","University"
1866,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",15,39.6790166,-104.9602454,"41820"," ",319,"academic,stem","University"
1867,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6790166,-104.9602454,"41821"," ",349,"stem,academic","University"
1868,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6790166,-104.9602454,"41822"," ",349,"stem,academic","University"
1869,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6790166,-104.9602454,"41823"," ",369,"stem,academic","University"
1870,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.6790166,-104.9602454,"41824"," ",349,"academic,stem","University"
1871,"8411 154th Ave NE","98052","6/10/2019","6/14/2019",15,39.5437445,-104.937699,"41825"," ",379,"stem,academic",NA
1872,"8411 154th Ave NE","98052","6/24/2019","6/28/2019",15,39.5437445,-104.937699,"41826"," ",350,"stem,academic",NA
1873,"8411 154th Ave NE","98052","7/8/2019","7/12/2019",15,39.5437445,-104.937699,"41827"," ",399,"stem,academic",NA
1874,"8411 154th Ave NE","98052","7/15/2019","7/19/2019",15,39.5437445,-104.937699,"41828"," ",360,"stem,academic",NA
1875,"8411 154th Ave NE","98052","7/22/2019","7/26/2019",15,39.5437445,-104.937699,"41829"," ",349,"stem,academic",NA
1876,"8411 154th Ave NE","98052","7/29/2019","8/2/2019",15,39.5437445,-104.937699,"41830"," ",379,"academic,stem",NA
1877,"8411 154th Ave NE","98052","6/3/2019","6/7/2019",15,39.5563065,-104.9857566,"41831"," ",350,"stem,academic",NA
1878,"5555 E. Briarwood Ave.","80122","6/3/2019","6/7/2019",35,39.6065931,-105.0508121,"42098"," ",315,"academic,stem",NA
1879,"5555 E. Briarwood Ave.","80122","6/17/2019","6/21/2019",35,39.671194,-104.887536,"42099"," ",315,"academic,stem",NA
1880,"5555 E. Briarwood Ave.","80122","6/3/2019","6/7/2019",15,39.6065931,-105.0508121,"42100"," ",180,"stem,academic",NA
1881,"5555 E. Briarwood Ave.","80122","6/17/2019","6/21/2019",15,39.671194,-104.887536,"42101"," ",180,"stem,academic",NA
1882,"5555 E. Briarwood Ave.","80122","6/3/2019","6/7/2019",15,39.6065931,-105.0508121,"42102"," ",180,"stem,academic",NA
1883,"5555 E. Briarwood Ave.","80122","6/17/2019","6/21/2019",15,39.671194,-104.887536,"42103"," ",180,"stem,academic",NA
1884,"2400 Central Park Blvd.","80238","6/3/2019","6/7/2019",15,39.7522,-104.8886999,"42104"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1885,"2400 Central Park Blvd.","80238","6/10/2019","6/14/2019",15,39.7522,-104.8886999,"42105"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1886,"2400 Central Park Blvd.","80238","6/17/2019","6/21/2019",15,39.7522,-104.8886999,"42106"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1887,"2400 Central Park Blvd.","80238","6/24/2019","6/28/2019",15,39.7522,-104.8886999,"42107"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1888,"2400 Central Park Blvd.","80238","7/1/2019","7/3/2019",9,39.7522,-104.8886999,"42108"," ",135,"sports,offersBeforeAfterCare","Stapleton"
1889,"2400 Central Park Blvd.","80238","7/8/2019","7/12/2019",15,39.7522,-104.8886999,"42109"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1890,"2400 Central Park Blvd.","80238","7/15/2019","7/19/2019",15,39.7522,-104.8886999,"42110"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1891,"2400 Central Park Blvd.","80238","7/22/2019","7/26/2019",15,39.7522,-104.8886999,"42111"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1892,"2400 Central Park Blvd.","80238","7/29/2019","8/2/2019",15,39.7522,-104.8886999,"42112"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1893,"2400 Central Park Blvd.","80238","8/5/2019","8/9/2019",35,39.7522,-104.8886999,"42113"," ",325,"sports,offersBeforeAfterCare","Stapleton"
1894,"2400 Central Park Blvd.","80238","8/12/2019","8/16/2019",35,39.7522,-104.8886999,"42114"," ",325,"sports,offersBeforeAfterCare","Stapleton"
1895,"2400 Central Park Blvd.","80238","6/3/2019","6/7/2019",52.5,39.7522,-104.8886999,"42115"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1896,"2400 Central Park Blvd.","80238","6/10/2019","6/14/2019",52.5,39.7522,-104.8886999,"42116"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1897,"2400 Central Park Blvd.","80238","6/17/2019","6/21/2019",52.5,39.7522,-104.8886999,"42117"," ",295,"offersBeforeAfterCare,sports","Stapleton"
1898,"2400 Central Park Blvd.","80238","6/24/2019","6/28/2019",52.5,39.7522,-104.8886999,"42118"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1899,"2400 Central Park Blvd.","80238","7/1/2019","7/3/2019",31.5,39.7522,-104.8886999,"42119"," ",177,"sports,offersBeforeAfterCare","Stapleton"
1900,"2400 Central Park Blvd.","80238","7/8/2019","7/12/2019",52.5,39.7522,-104.8886999,"42120"," ",295,"offersBeforeAfterCare,sports","Stapleton"
1901,"2400 Central Park Blvd.","80238","7/15/2019","7/19/2019",52.5,39.7522,-104.8886999,"42121"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1902,"2400 Central Park Blvd.","80238","7/22/2019","7/26/2019",52.5,39.7522,-104.8886999,"42122"," ",295,"offersBeforeAfterCare,sports","Stapleton"
1903,"2400 Central Park Blvd.","80238","7/29/2019","8/2/2019",52.5,39.7522,-104.8886999,"42123"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1904,"2400 Central Park Blvd.","80238","8/5/2019","8/9/2019",52.5,39.7522,-104.8886999,"42124"," ",295,"sports,offersBeforeAfterCare","Stapleton"
1905,"2400 Central Park Blvd.","80238","8/12/2019","8/16/2019",52.5,39.7522,-104.8886999,"42125"," ",295,"offersBeforeAfterCare,sports","Stapleton"
1906,"2400 Central Park Blvd.","80238","6/3/2019","6/7/2019",27.5,39.7522,-104.8886999,"42126"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1907,"2400 Central Park Blvd.","80238","6/10/2019","6/14/2019",27.5,39.7522,-104.8886999,"42127"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1908,"2400 Central Park Blvd.","80238","6/17/2019","6/21/2019",27.5,39.7522,-104.8886999,"42128"," ",210,"offersBeforeAfterCare,sports","Stapleton"
1909,"2400 Central Park Blvd.","80238","6/24/2019","6/28/2019",27.5,39.7522,-104.8886999,"42129"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1910,"2400 Central Park Blvd.","80238","7/1/2019","7/3/2019",16.5,39.7522,-104.8886999,"42130"," ",168,"sports,offersBeforeAfterCare","Stapleton"
1911,"2400 Central Park Blvd.","80238","7/8/2019","7/12/2019",27.5,39.7522,-104.8886999,"42131"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1912,"2400 Central Park Blvd.","80238","7/15/2019","7/19/2019",27.5,39.7522,-104.8886999,"42132"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1913,"2400 Central Park Blvd.","80238","7/22/2019","7/26/2019",27.5,39.7522,-104.8886999,"42133"," ",210,"offersBeforeAfterCare,sports","Stapleton"
1914,"2400 Central Park Blvd.","80238","7/29/2019","8/2/2019",27.5,39.7522,-104.8886999,"42134"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1915,"2400 Central Park Blvd.","80238","6/3/2019","6/7/2019",27.5,39.7522,-104.8886999,"42135"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1916,"2400 Central Park Blvd.","80238","6/10/2019","6/14/2019",27.5,39.7522,-104.8886999,"42136"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1917,"2400 Central Park Blvd.","80238","6/17/2019","6/21/2019",27.5,39.7522,-104.8886999,"42137"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1918,"2400 Central Park Blvd.","80238","6/24/2019","6/28/2019",27.5,39.7522,-104.8886999,"42138"," ",210,"offersBeforeAfterCare,sports","Stapleton"
1919,"2400 Central Park Blvd.","80238","7/1/2019","7/3/2019",16.5,39.7522,-104.8886999,"42139"," ",168,"sports,offersBeforeAfterCare","Stapleton"
1920,"2400 Central Park Blvd.","80238","7/8/2019","7/12/2019",27.5,39.7522,-104.8886999,"42140"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1921,"2400 Central Park Blvd.","80238","7/15/2019","7/19/2019",27.5,39.7522,-104.8886999,"42141"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1922,"2400 Central Park Blvd.","80238","7/22/2019","7/26/2019",27.5,39.7522,-104.8886999,"42142"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1923,"2400 Central Park Blvd.","80238","7/29/2019","8/2/2019",27.5,39.7522,-104.8886999,"42143"," ",210,"sports,offersBeforeAfterCare","Stapleton"
1924,"2400 Central Park Blvd.","80238","8/5/2019","8/9/2019",27.5,39.7522,-104.8886999,"42144"," ",210,"offersBeforeAfterCare,sports","Stapleton"
1925,"2400 Central Park Blvd.","80238","8/12/2019","8/16/2019",27.5,39.7522,-104.8886999,"42145"," ",210,"offersBeforeAfterCare,sports","Stapleton"
1926,"2400 Central Park Blvd.","80238","6/18/2019","6/20/2019",9,39.7522,-104.8886999,"42146"," ",135,"sports","Stapleton"
1927,"2400 Central Park Blvd.","80238","7/17/2019","7/19/2019",9,39.7522,-104.8886999,"42147"," ",135,"sports","Stapleton"
1928,"2400 Central Park Blvd.","80238","7/31/2019","8/2/2019",9,39.7522,-104.8886999,"42148"," ",135,"sports","Stapleton"
1929,"2400 Central Park Blvd.","80238","6/3/2019","6/7/2019",15,39.7522,-104.8886999,"42149"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1930,"2400 Central Park Blvd.","80238","6/10/2019","6/14/2019",15,39.7522,-104.8886999,"42150"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1931,"2400 Central Park Blvd.","80238","6/17/2019","6/21/2019",15,39.7522,-104.8886999,"42151"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1932,"2400 Central Park Blvd.","80238","6/24/2019","6/28/2019",15,39.7522,-104.8886999,"42152"," ",225,"offersBeforeAfterCare,sports","Stapleton"
1933,"2400 Central Park Blvd.","80238","7/1/2019","7/3/2019",9,39.7522,-104.8886999,"42153"," ",135,"sports,offersBeforeAfterCare","Stapleton"
1934,"2400 Central Park Blvd.","80238","7/8/2019","7/12/2019",15,39.7522,-104.8886999,"42154"," ",225,"sports,offersBeforeAfterCare","Stapleton"
1935,"2400 Central Park Blvd.","80238","7/15/2019","7/19/2019",15,39.7522,-104.8886999,"42155"," ",225,"offersBeforeAfterCare,sports","Stapleton"
