"session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_zip","session_city","session_id","cost_per_day"
"On the Road",2018-07-02,2018-07-06,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23865,15.8
"On the Road",2018-06-25,2018-06-29,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23864,15.8
"Shai Sports",2018-07-02,2018-07-06,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Basketball with Snow Valley",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23874,15.8
"Chaverim",2018-06-18,2018-06-22,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23836,14.2
"Chaverim",2018-07-23,2018-07-27,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23841,14.2
"Chaverim",2018-07-30,2018-08-03,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23842,14.2
"Chaverim",2018-06-25,2018-06-29,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23837,14.2
"Rishonim",2018-07-23,2018-07-27,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Rishonim is designed to meet the needs of children in transition from preschool to Kindergarten. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23832,14.2
"Giborim",2018-07-09,2018-07-13,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Giborim Campers continue to build their skills and explore camp activities after a few summers of practice.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23848,14.2
"Shai Jr.",2018-07-16,2018-07-27,112,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","This program offers children who are entering Kindergarten but who are not yet five years old the chance to get a true camp experience.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23823,13.0666666666667
"Shai Jr.",2018-07-02,2018-07-13,112,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","This program offers children who are entering Kindergarten but who are not yet five years old the chance to get a true camp experience.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23822,13.0666666666667
"Chaverim",2018-06-11,2018-06-15,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23835,14.2
"Rishonim",2018-06-04,2018-06-08,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Rishonim is designed to meet the needs of children in transition from preschool to Kindergarten. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23825,14.2
"Chaverim",2018-07-02,2018-07-06,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Chaverim is a great chanve to explore new activities and have even more fun!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23838,14.2
"On the Road",2018-06-18,2018-06-22,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23863,15.8
"Giborim",2018-06-11,2018-06-15,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Giborim Campers continue to build their skills and explore camp activities after a few summers of practice.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23844,14.2
"Bonim",2018-07-02,2018-07-06,74,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Bonim are our oldest group of on-site campers.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23856,14.8
"On the Road",2018-07-30,2018-08-03,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23869,15.8
"Giborim",2018-06-04,2018-06-08,71,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Giborim Campers continue to build their skills and explore camp activities after a few summers of practice.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23843,14.2
"Shai Jr.",2018-06-18,2018-06-29,112,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","This program offers children who are entering Kindergarten but who are not yet five years old the chance to get a true camp experience.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23821,13.0666666666667
"On the Road",2018-06-11,2018-06-15,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23862,15.8
"On the Road",2018-06-04,2018-06-08,79,39.7100813,-104.930599,72,"Washington Virginia Vale","JCC Camp Shai","Are you ready for a fun adventure with your friends? If so, On The Road (OTR) is for you!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"80310153001",80246,"Denver",23861,15.8
"Youngun",2018-06-16,2018-07-28,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 4-6 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31915,0.293023255813953
"Youngun",2018-06-17,2018-07-29,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 4-6 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31916,0.293023255813953
"Advanced Youngun",2018-06-17,2018-07-29,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 5-6 Experience Level: Some golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31867,0.293023255813953
"Pardie",2018-06-15,2018-07-27,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","Age 9 & UP Must have previous golf experience and must have completed Par Certification",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31892,0.293023255813953
"Advanced Girls Only",2018-06-18,2018-07-30,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 9 & UP Must have previous golf experience and must have completed Par or Girls Only Certification",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31854,0.293023255813953
"Parent/Jr.",2018-06-16,2018-07-28,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7 & UP Experience Level: All experience levels welcome",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31895,0.293023255813953
"Advanced Youngun",2018-06-18,2018-07-30,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 5-6 Experience Level: Some golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31865,0.293023255813953
"Youngun",2018-06-14,2018-07-26,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 4-6 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31918,0.293023255813953
"Pardie",2018-06-17,2018-07-29,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","Age 9 & UP Must have previous golf experience and must have completed Par Certification",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31893,0.293023255813953
"Advanced Youngun",2018-06-15,2018-07-27,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 5-6 Experience Level: Some golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31864,0.293023255813953
"Youngun",2018-06-13,2018-07-25,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 4-6 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31917,0.293023255813953
"Player",2018-06-18,2018-07-30,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7-12 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31903,0.293023255813953
"Advanced Youngun",2018-06-14,2018-07-26,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 5-6 Experience Level: Some golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31868,0.293023255813953
"Advanced Youngun",2018-06-16,2018-07-28,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 5-6 Experience Level: Some golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31866,0.293023255813953
"Par",2018-06-17,2018-07-29,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7 & UP You must pass Player Certification before you can enroll in Par Classes.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31887,0.293023255813953
"Player",2018-06-16,2018-07-28,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7-12 Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31904,0.293023255813953
"Beagle",2018-06-14,2018-07-26,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 13 & UP Experience Level: No previous golf experience",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31876,0.293023255813953
"Girls Only",2018-06-16,2018-07-28,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7 & UP Experience Level: Previous golf experience not required",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31881,0.293023255813953
"Par",2018-06-18,2018-07-30,9,39.786039,-105.0463098,52,"Regis","The First Tee of Denver","AGE 7 & UP You must pass Player Certification before you can enroll in Par Classes.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310154003",80212,"Denver",31886,0.293023255813953
"Scholars Unlimited - Summer Scholars",2018-06-11,2018-07-20,1,39.6680694,-105.0235063,19,"College View - South Platte","Scholars Unlimited","This summer's academic block weaves together literacy and science using a multi-faceted approach.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310156004",80219,"Denver",32082,0.035
"X-treme Science: Rainbow Magic",2018-06-07,2018-06-07,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30258,54
"X-treme Science: Erupting Volcanoes",2018-06-21,2018-06-21,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30259,54
"X-treme Science: Magic Mixtures",2018-07-05,2018-07-05,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30260,54
"X-treme Science: Water Wonders",2018-07-19,2018-07-19,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30261,54
"Learning Safari Camp - Construction Zone",2018-06-04,2018-06-08,104,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore a new theme each week.  Meet new friends & learn math, art, language and literacy skills.",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,80230,"Denver",30123,20.8
"Learning Safari Camp - Dinosaur Explore",2018-06-18,2018-06-22,104,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore a new theme each week.  Meet new friends & learn math, art, language and literacy skills.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,80230,"Denver",30124,20.8
"Learning Safari Camp - Mini Chefs",2018-07-02,2018-07-06,104,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore a new theme each week.  Meet new friends & learn math, art, language and literacy skills.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80230,"Denver",30125,20.8
"Learning Safari Camp - Ocean Explorers",2018-07-16,2018-07-20,104,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore a new theme each week.  Meet new friends & learn math, art, language and literacy skills.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80230,"Denver",30126,20.8
"Terrific Tuesdays: Kaleidoscopes",2018-06-05,2018-06-05,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30255,54
"Terrific Tuesdays: Fairy Dust",2018-06-19,2018-06-19,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30256,54
"Terrific Tuesdays: Enchanted Tea Party",2018-07-17,2018-07-17,54,35.7511286,-95.3813085,NA,NA,"City of Aurora - Recreation","Explore new topics while having fun. Art, math and language skills. Bring a lunch & water bottle.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80230,"Denver",30257,54
"Summer in The Park - Fred Thomas Park",2018-06-11,2018-08-03,83,36.3002055,-94.1572961,NA,NA,"Denver Parks & Recreation - Community Recreation","<p>Quality, licensed child care providers offer comprehensive recreational activities in Denver Parks including arts &amp; crafts, active games &amp; sports, aquatics, field trips &amp; special events.</p>",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,80207,"Denver",31591,2.15185185185185
"Camp Wapiyapi Session 1",2018-06-04,2018-06-09,1,39.0019264,-105.0628341,NA,NA,"Camp Wapiyapi","A week filled with fun for children ages 6-17 facing pediatric cancer.",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80863,"Woodland Park",24893,0.166666666666667
"Camp Wapiyapi Session 2",2018-06-11,2018-06-16,1,39.0019264,-105.0628341,NA,NA,"Camp Wapiyapi","A week filled with fun for children ages 6-17 facing pediatric cancer.",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80863,"Woodland Park",24894,0.166666666666667
"Eco-Explorers",2018-06-11,2018-06-15,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27788,12
"Eco-Explorers",2018-06-18,2018-06-22,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27789,12
"Eco-Explorers",2018-06-25,2018-06-29,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27790,12
"Eco-Explorers",2018-07-09,2018-07-13,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27791,12
"Eco-Explorers",2018-07-16,2018-07-20,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27792,12
"Eco-Explorers",2018-07-23,2018-07-27,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","This 'Camp Experience' is the perfect introduction for budding naturalists.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27793,12
"At Home in the Woods",2018-06-11,2018-06-15,60,39.4864966,-105.0825236,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80125,"Littleton",27794,12
